shift_id,date,staff_id,staff_name,role,shift_start,hours_worked,hourly_rate,labour_cost,is_weekend,is_event_day
SH20240907S010,2024-09-07,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,True,False
SH20240907S009,2024-09-07,S009,Emma Burke,Kitchen,11,7,15.0,105.0,True,False
SH20240907S001,2024-09-07,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,True,False
SH20240908S007,2024-09-08,S007,Roisin Doyle,Floor Staff,11,8,13.5,108.0,True,False
SH20240908S003,2024-09-08,S003,Siobhan Kelly,Bartender,12,7,14.5,101.5,True,False
SH20240908S010,2024-09-08,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,True,False
SH20240908S001,2024-09-08,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,True,False
SH20240908S002,2024-09-08,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20240908S008,2024-09-08,S008,Patrick Hennessy,Supervisor,13,8,18.0,144.0,True,False
SH20240908S009,2024-09-08,S009,Emma Burke,Kitchen,11,6,15.0,90.0,True,False
SH20240908S004,2024-09-08,S004,Declan Byrne,Supervisor,11,7,18.0,126.0,True,False
SH20240909S006,2024-09-09,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20240909S003,2024-09-09,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20240909S004,2024-09-09,S004,Declan Byrne,Supervisor,12,6,18.0,108.0,False,False
SH20240909S007,2024-09-09,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,False,False
SH20240910S008,2024-09-10,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20240910S002,2024-09-10,S002,Cian O'Sullivan,Bartender,12,5,14.5,72.5,False,False
SH20240911S003,2024-09-11,S003,Siobhan Kelly,Bartender,12,5,14.5,72.5,False,False
SH20240911S007,2024-09-11,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20240912S003,2024-09-12,S003,Siobhan Kelly,Bartender,17,5,14.5,72.5,False,False
SH20240912S006,2024-09-12,S006,Seamus Connolly,Floor Staff,17,5,13.5,67.5,False,False
SH20240912S007,2024-09-12,S007,Roisin Doyle,Floor Staff,17,5,13.5,67.5,False,False
SH20240913S003,2024-09-13,S003,Siobhan Kelly,Bartender,17,8,14.5,116.0,False,False
SH20240913S001,2024-09-13,S001,Aoife Murphy,Bartender,13,6,14.5,87.0,False,False
SH20240913S005,2024-09-13,S005,Niamh Walsh,Bartender,11,6,14.5,87.0,False,False
SH20240913S010,2024-09-13,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20240913S007,2024-09-13,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20240913S008,2024-09-13,S008,Patrick Hennessy,Supervisor,13,7,18.0,126.0,False,False
SH20240914S003,2024-09-14,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,True,False
SH20240914S001,2024-09-14,S001,Aoife Murphy,Bartender,17,8,14.5,116.0,True,False
SH20240914S004,2024-09-14,S004,Declan Byrne,Supervisor,17,8,18.0,144.0,True,False
SH20240914S008,2024-09-14,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,True,False
SH20240914S007,2024-09-14,S007,Roisin Doyle,Floor Staff,13,8,13.5,108.0,True,False
SH20240915S001,2024-09-15,S001,Aoife Murphy,Bartender,12,7,14.5,101.5,True,False
SH20240915S009,2024-09-15,S009,Emma Burke,Kitchen,13,7,15.0,105.0,True,False
SH20240915S006,2024-09-15,S006,Seamus Connolly,Floor Staff,13,7,13.5,94.5,True,False
SH20240915S005,2024-09-15,S005,Niamh Walsh,Bartender,12,7,14.5,101.5,True,False
SH20240915S004,2024-09-15,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20240916S005,2024-09-16,S005,Niamh Walsh,Bartender,13,5,14.5,72.5,False,False
SH20240916S004,2024-09-16,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20240917S006,2024-09-17,S006,Seamus Connolly,Floor Staff,11,6,13.5,81.0,False,False
SH20240917S004,2024-09-17,S004,Declan Byrne,Supervisor,17,5,18.0,90.0,False,False
SH20240917S010,2024-09-17,S010,Liam McCarthy,Kitchen,13,5,15.0,75.0,False,False
SH20240918S005,2024-09-18,S005,Niamh Walsh,Bartender,17,5,14.5,72.5,False,False
SH20240918S009,2024-09-18,S009,Emma Burke,Kitchen,11,5,15.0,75.0,False,False
SH20240918S010,2024-09-18,S010,Liam McCarthy,Kitchen,13,5,15.0,75.0,False,False
SH20240919S008,2024-09-19,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20240919S004,2024-09-19,S004,Declan Byrne,Supervisor,12,6,18.0,108.0,False,False
SH20240920S005,2024-09-20,S005,Niamh Walsh,Bartender,12,6,14.5,87.0,False,False
SH20240920S006,2024-09-20,S006,Seamus Connolly,Floor Staff,17,7,13.5,94.5,False,False
SH20240920S008,2024-09-20,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,False,False
SH20240920S002,2024-09-20,S002,Cian O'Sullivan,Bartender,13,7,14.5,101.5,False,False
SH20240920S003,2024-09-20,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20240921S007,2024-09-21,S007,Roisin Doyle,Floor Staff,12,7,13.5,94.5,True,False
SH20240921S010,2024-09-21,S010,Liam McCarthy,Kitchen,12,8,15.0,120.0,True,False
SH20240921S009,2024-09-21,S009,Emma Burke,Kitchen,12,7,15.0,105.0,True,False
SH20240921S005,2024-09-21,S005,Niamh Walsh,Bartender,12,6,14.5,87.0,True,False
SH20240921S004,2024-09-21,S004,Declan Byrne,Supervisor,17,7,18.0,126.0,True,False
SH20240921S002,2024-09-21,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,True,False
SH20240921S008,2024-09-21,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,True,False
SH20240922S003,2024-09-22,S003,Siobhan Kelly,Bartender,11,7,14.5,101.5,True,False
SH20240922S009,2024-09-22,S009,Emma Burke,Kitchen,12,8,15.0,120.0,True,False
SH20240922S002,2024-09-22,S002,Cian O'Sullivan,Bartender,11,8,14.5,116.0,True,False
SH20240922S010,2024-09-22,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,True,False
SH20240922S001,2024-09-22,S001,Aoife Murphy,Bartender,17,7,14.5,101.5,True,False
SH20240923S010,2024-09-23,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20240923S006,2024-09-23,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20240924S004,2024-09-24,S004,Declan Byrne,Supervisor,12,5,18.0,90.0,False,False
SH20240924S007,2024-09-24,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20240925S006,2024-09-25,S006,Seamus Connolly,Floor Staff,17,5,13.5,67.5,False,False
SH20240925S008,2024-09-25,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20240926S009,2024-09-26,S009,Emma Burke,Kitchen,12,6,15.0,90.0,False,False
SH20240926S006,2024-09-26,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,False
SH20240926S001,2024-09-26,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,False,False
SH20240926S008,2024-09-26,S008,Patrick Hennessy,Supervisor,12,5,18.0,90.0,False,False
SH20240927S006,2024-09-27,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,False,False
SH20240927S007,2024-09-27,S007,Roisin Doyle,Floor Staff,12,7,13.5,94.5,False,False
SH20240927S004,2024-09-27,S004,Declan Byrne,Supervisor,17,8,18.0,144.0,False,False
SH20240927S010,2024-09-27,S010,Liam McCarthy,Kitchen,13,8,15.0,120.0,False,False
SH20240927S008,2024-09-27,S008,Patrick Hennessy,Supervisor,13,7,18.0,126.0,False,False
SH20240928S004,2024-09-28,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,True,False
SH20240928S001,2024-09-28,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,True,False
SH20240928S008,2024-09-28,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,True,False
SH20240928S002,2024-09-28,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,True,False
SH20240928S010,2024-09-28,S010,Liam McCarthy,Kitchen,12,7,15.0,105.0,True,False
SH20240928S006,2024-09-28,S006,Seamus Connolly,Floor Staff,13,7,13.5,94.5,True,False
SH20240928S005,2024-09-28,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,True,False
SH20240928S003,2024-09-28,S003,Siobhan Kelly,Bartender,11,8,14.5,116.0,True,False
SH20240929S009,2024-09-29,S009,Emma Burke,Kitchen,13,6,15.0,90.0,True,False
SH20240929S010,2024-09-29,S010,Liam McCarthy,Kitchen,12,8,15.0,120.0,True,False
SH20240929S008,2024-09-29,S008,Patrick Hennessy,Supervisor,12,8,18.0,144.0,True,False
SH20240929S002,2024-09-29,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,True,False
SH20240929S004,2024-09-29,S004,Declan Byrne,Supervisor,12,8,18.0,144.0,True,False
SH20240929S005,2024-09-29,S005,Niamh Walsh,Bartender,17,8,14.5,116.0,True,False
SH20240929S007,2024-09-29,S007,Roisin Doyle,Floor Staff,12,7,13.5,94.5,True,False
SH20240929S001,2024-09-29,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,True,False
SH20240930S005,2024-09-30,S005,Niamh Walsh,Bartender,13,5,14.5,72.5,False,False
SH20240930S004,2024-09-30,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,False,False
SH20241001S008,2024-10-01,S008,Patrick Hennessy,Supervisor,17,5,18.0,90.0,False,False
SH20241001S001,2024-10-01,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,False,False
SH20241001S003,2024-10-01,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20241002S006,2024-10-02,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20241002S010,2024-10-02,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,False,False
SH20241002S008,2024-10-02,S008,Patrick Hennessy,Supervisor,13,5,18.0,90.0,False,False
SH20241002S004,2024-10-02,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20241003S006,2024-10-03,S006,Seamus Connolly,Floor Staff,12,5,13.5,67.5,False,False
SH20241003S007,2024-10-03,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,False,False
SH20241003S004,2024-10-03,S004,Declan Byrne,Supervisor,12,5,18.0,90.0,False,False
SH20241004S009,2024-10-04,S009,Emma Burke,Kitchen,17,7,15.0,105.0,False,False
SH20241004S005,2024-10-04,S005,Niamh Walsh,Bartender,13,8,14.5,116.0,False,False
SH20241004S007,2024-10-04,S007,Roisin Doyle,Floor Staff,12,6,13.5,81.0,False,False
SH20241004S002,2024-10-04,S002,Cian O'Sullivan,Bartender,13,7,14.5,101.5,False,False
SH20241004S008,2024-10-04,S008,Patrick Hennessy,Supervisor,13,8,18.0,144.0,False,False
SH20241004S003,2024-10-04,S003,Siobhan Kelly,Bartender,11,7,14.5,101.5,False,False
SH20241004S006,2024-10-04,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,False,False
SH20241005S007,2024-10-05,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,True,False
SH20241005S006,2024-10-05,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,True,False
SH20241005S010,2024-10-05,S010,Liam McCarthy,Kitchen,11,8,15.0,120.0,True,False
SH20241005S002,2024-10-05,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,True,False
SH20241005S005,2024-10-05,S005,Niamh Walsh,Bartender,17,8,14.5,116.0,True,False
SH20241005S003,2024-10-05,S003,Siobhan Kelly,Bartender,11,7,14.5,101.5,True,False
SH20241005S008,2024-10-05,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,True,False
SH20241005S009,2024-10-05,S009,Emma Burke,Kitchen,13,8,15.0,120.0,True,False
SH20241006S002,2024-10-06,S002,Cian O'Sullivan,Bartender,13,8,14.5,116.0,True,False
SH20241006S004,2024-10-06,S004,Declan Byrne,Supervisor,11,8,18.0,144.0,True,False
SH20241006S008,2024-10-06,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,True,False
SH20241006S005,2024-10-06,S005,Niamh Walsh,Bartender,12,7,14.5,101.5,True,False
SH20241006S010,2024-10-06,S010,Liam McCarthy,Kitchen,11,8,15.0,120.0,True,False
SH20241006S007,2024-10-06,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,True,False
SH20241006S009,2024-10-06,S009,Emma Burke,Kitchen,13,7,15.0,105.0,True,False
SH20241007S007,2024-10-07,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20241007S010,2024-10-07,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,False,False
SH20241007S009,2024-10-07,S009,Emma Burke,Kitchen,13,6,15.0,90.0,False,False
SH20241008S005,2024-10-08,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,False,False
SH20241008S010,2024-10-08,S010,Liam McCarthy,Kitchen,11,5,15.0,75.0,False,False
SH20241008S008,2024-10-08,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20241009S003,2024-10-09,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20241009S007,2024-10-09,S007,Roisin Doyle,Floor Staff,11,5,13.5,67.5,False,False
SH20241010S010,2024-10-10,S010,Liam McCarthy,Kitchen,11,5,15.0,75.0,False,False
SH20241010S006,2024-10-10,S006,Seamus Connolly,Floor Staff,11,6,13.5,81.0,False,False
SH20241010S005,2024-10-10,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,False,False
SH20241010S002,2024-10-10,S002,Cian O'Sullivan,Bartender,11,5,14.5,72.5,False,False
SH20241011S006,2024-10-11,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,False,False
SH20241011S003,2024-10-11,S003,Siobhan Kelly,Bartender,12,7,14.5,101.5,False,False
SH20241011S002,2024-10-11,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,False,False
SH20241011S008,2024-10-11,S008,Patrick Hennessy,Supervisor,13,7,18.0,126.0,False,False
SH20241011S001,2024-10-11,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,False,False
SH20241011S005,2024-10-11,S005,Niamh Walsh,Bartender,17,7,14.5,101.5,False,False
SH20241011S010,2024-10-11,S010,Liam McCarthy,Kitchen,11,7,15.0,105.0,False,False
SH20241011S004,2024-10-11,S004,Declan Byrne,Supervisor,11,8,18.0,144.0,False,False
SH20241012S009,2024-10-12,S009,Emma Burke,Kitchen,12,8,15.0,120.0,True,False
SH20241012S001,2024-10-12,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,True,False
SH20241012S006,2024-10-12,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,True,False
SH20241012S010,2024-10-12,S010,Liam McCarthy,Kitchen,12,7,15.0,105.0,True,False
SH20241012S003,2024-10-12,S003,Siobhan Kelly,Bartender,13,7,14.5,101.5,True,False
SH20241012S008,2024-10-12,S008,Patrick Hennessy,Supervisor,17,7,18.0,126.0,True,False
SH20241012S004,2024-10-12,S004,Declan Byrne,Supervisor,17,7,18.0,126.0,True,False
SH20241012S005,2024-10-12,S005,Niamh Walsh,Bartender,13,8,14.5,116.0,True,False
SH20241013S005,2024-10-13,S005,Niamh Walsh,Bartender,17,7,14.5,101.5,True,False
SH20241013S009,2024-10-13,S009,Emma Burke,Kitchen,11,8,15.0,120.0,True,False
SH20241013S003,2024-10-13,S003,Siobhan Kelly,Bartender,13,8,14.5,116.0,True,False
SH20241013S006,2024-10-13,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,True,False
SH20241013S004,2024-10-13,S004,Declan Byrne,Supervisor,17,7,18.0,126.0,True,False
SH20241013S001,2024-10-13,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,True,False
SH20241014S009,2024-10-14,S009,Emma Burke,Kitchen,13,5,15.0,75.0,False,False
SH20241014S005,2024-10-14,S005,Niamh Walsh,Bartender,17,5,14.5,72.5,False,False
SH20241015S005,2024-10-15,S005,Niamh Walsh,Bartender,13,5,14.5,72.5,False,False
SH20241015S002,2024-10-15,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20241016S007,2024-10-16,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20241016S008,2024-10-16,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,False,False
SH20241016S001,2024-10-16,S001,Aoife Murphy,Bartender,11,5,14.5,72.5,False,False
SH20241017S006,2024-10-17,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20241017S003,2024-10-17,S003,Siobhan Kelly,Bartender,17,5,14.5,72.5,False,False
SH20241017S002,2024-10-17,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20241017S005,2024-10-17,S005,Niamh Walsh,Bartender,11,5,14.5,72.5,False,False
SH20241018S006,2024-10-18,S006,Seamus Connolly,Floor Staff,17,8,13.5,108.0,False,False
SH20241018S010,2024-10-18,S010,Liam McCarthy,Kitchen,13,8,15.0,120.0,False,False
SH20241018S008,2024-10-18,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,False,False
SH20241018S004,2024-10-18,S004,Declan Byrne,Supervisor,17,7,18.0,126.0,False,False
SH20241018S009,2024-10-18,S009,Emma Burke,Kitchen,11,7,15.0,105.0,False,False
SH20241019S004,2024-10-19,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,True,False
SH20241019S002,2024-10-19,S002,Cian O'Sullivan,Bartender,11,7,14.5,101.5,True,False
SH20241019S001,2024-10-19,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,True,False
SH20241019S008,2024-10-19,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,True,False
SH20241019S007,2024-10-19,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,True,False
SH20241019S009,2024-10-19,S009,Emma Burke,Kitchen,17,7,15.0,105.0,True,False
SH20241019S006,2024-10-19,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,True,False
SH20241019S003,2024-10-19,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,True,False
SH20241020S010,2024-10-20,S010,Liam McCarthy,Kitchen,12,8,15.0,120.0,True,False
SH20241020S003,2024-10-20,S003,Siobhan Kelly,Bartender,11,8,14.5,116.0,True,False
SH20241020S008,2024-10-20,S008,Patrick Hennessy,Supervisor,12,8,18.0,144.0,True,False
SH20241020S006,2024-10-20,S006,Seamus Connolly,Floor Staff,17,8,13.5,108.0,True,False
SH20241020S004,2024-10-20,S004,Declan Byrne,Supervisor,11,8,18.0,144.0,True,False
SH20241020S005,2024-10-20,S005,Niamh Walsh,Bartender,13,7,14.5,101.5,True,False
SH20241021S003,2024-10-21,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,False,False
SH20241021S007,2024-10-21,S007,Roisin Doyle,Floor Staff,17,5,13.5,67.5,False,False
SH20241022S003,2024-10-22,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20241022S001,2024-10-22,S001,Aoife Murphy,Bartender,17,5,14.5,72.5,False,False
SH20241022S002,2024-10-22,S002,Cian O'Sullivan,Bartender,17,5,14.5,72.5,False,False
SH20241023S002,2024-10-23,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,False,False
SH20241023S004,2024-10-23,S004,Declan Byrne,Supervisor,17,5,18.0,90.0,False,False
SH20241023S009,2024-10-23,S009,Emma Burke,Kitchen,17,6,15.0,90.0,False,False
SH20241023S007,2024-10-23,S007,Roisin Doyle,Floor Staff,17,5,13.5,67.5,False,False
SH20241024S010,2024-10-24,S010,Liam McCarthy,Kitchen,12,5,15.0,75.0,False,False
SH20241024S006,2024-10-24,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,False,False
SH20241025S006,2024-10-25,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,True
SH20241025S004,2024-10-25,S004,Declan Byrne,Supervisor,11,8,18.0,144.0,False,True
SH20241025S001,2024-10-25,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,False,True
SH20241025S007,2024-10-25,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,False,True
SH20241025S002,2024-10-25,S002,Cian O'Sullivan,Bartender,17,8,14.5,116.0,False,True
SH20241026S006,2024-10-26,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,True,False
SH20241026S009,2024-10-26,S009,Emma Burke,Kitchen,12,7,15.0,105.0,True,False
SH20241026S007,2024-10-26,S007,Roisin Doyle,Floor Staff,11,7,13.5,94.5,True,False
SH20241026S004,2024-10-26,S004,Declan Byrne,Supervisor,17,8,18.0,144.0,True,False
SH20241026S001,2024-10-26,S001,Aoife Murphy,Bartender,17,7,14.5,101.5,True,False
SH20241026S005,2024-10-26,S005,Niamh Walsh,Bartender,12,7,14.5,101.5,True,False
SH20241026S008,2024-10-26,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,True,False
SH20241027S002,2024-10-27,S002,Cian O'Sullivan,Bartender,13,7,14.5,101.5,True,False
SH20241027S006,2024-10-27,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,True,False
SH20241027S004,2024-10-27,S004,Declan Byrne,Supervisor,11,8,18.0,144.0,True,False
SH20241027S010,2024-10-27,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,True,False
SH20241027S007,2024-10-27,S007,Roisin Doyle,Floor Staff,12,8,13.5,108.0,True,False
SH20241027S003,2024-10-27,S003,Siobhan Kelly,Bartender,17,8,14.5,116.0,True,False
SH20241027S005,2024-10-27,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,True,False
SH20241028S006,2024-10-28,S006,Seamus Connolly,Floor Staff,17,5,13.5,67.5,False,False
SH20241028S004,2024-10-28,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,False,False
SH20241028S002,2024-10-28,S002,Cian O'Sullivan,Bartender,17,5,14.5,72.5,False,False
SH20241029S010,2024-10-29,S010,Liam McCarthy,Kitchen,11,5,15.0,75.0,False,False
SH20241029S001,2024-10-29,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,False,False
SH20241030S003,2024-10-30,S003,Siobhan Kelly,Bartender,17,6,14.5,87.0,False,False
SH20241030S001,2024-10-30,S001,Aoife Murphy,Bartender,13,6,14.5,87.0,False,False
SH20241030S009,2024-10-30,S009,Emma Burke,Kitchen,12,6,15.0,90.0,False,False
SH20241031S002,2024-10-31,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,False,False
SH20241031S003,2024-10-31,S003,Siobhan Kelly,Bartender,13,5,14.5,72.5,False,False
SH20241101S009,2024-11-01,S009,Emma Burke,Kitchen,12,7,15.0,105.0,False,False
SH20241101S010,2024-11-01,S010,Liam McCarthy,Kitchen,17,7,15.0,105.0,False,False
SH20241101S007,2024-11-01,S007,Roisin Doyle,Floor Staff,11,7,13.5,94.5,False,False
SH20241101S004,2024-11-01,S004,Declan Byrne,Supervisor,11,8,18.0,144.0,False,False
SH20241101S003,2024-11-01,S003,Siobhan Kelly,Bartender,17,7,14.5,101.5,False,False
SH20241101S001,2024-11-01,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,False,False
SH20241101S008,2024-11-01,S008,Patrick Hennessy,Supervisor,12,8,18.0,144.0,False,False
SH20241102S009,2024-11-02,S009,Emma Burke,Kitchen,11,6,15.0,90.0,True,False
SH20241102S010,2024-11-02,S010,Liam McCarthy,Kitchen,13,8,15.0,120.0,True,False
SH20241102S005,2024-11-02,S005,Niamh Walsh,Bartender,13,8,14.5,116.0,True,False
SH20241102S003,2024-11-02,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,True,False
SH20241102S008,2024-11-02,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,True,False
SH20241102S007,2024-11-02,S007,Roisin Doyle,Floor Staff,11,7,13.5,94.5,True,False
SH20241102S001,2024-11-02,S001,Aoife Murphy,Bartender,11,8,14.5,116.0,True,False
SH20241103S005,2024-11-03,S005,Niamh Walsh,Bartender,13,7,14.5,101.5,True,False
SH20241103S008,2024-11-03,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,True,False
SH20241103S010,2024-11-03,S010,Liam McCarthy,Kitchen,17,8,15.0,120.0,True,False
SH20241103S003,2024-11-03,S003,Siobhan Kelly,Bartender,11,8,14.5,116.0,True,False
SH20241103S006,2024-11-03,S006,Seamus Connolly,Floor Staff,17,7,13.5,94.5,True,False
SH20241103S004,2024-11-03,S004,Declan Byrne,Supervisor,12,8,18.0,144.0,True,False
SH20241103S007,2024-11-03,S007,Roisin Doyle,Floor Staff,13,8,13.5,108.0,True,False
SH20241104S003,2024-11-04,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,False,False
